Origin,6005,6005_6748,45.50023354666628,-73.57112646102905,123
Destination,6748,6005_6748,45.49282530947313,-73.55797827243805,123
Origin,6005,6005_6100,45.50023354666628,-73.57112646102905,190
Destination,6100,6005_6100,45.49659,-73.57851,190
Origin,6005,6005_6087,45.50023354666628,-73.57112646102905,197
Destination,6087,6005_6087,45.49302901258371,-73.56481790542603,197
Origin,6006,6006_6386,45.55789545752947,-73.5765291005373,89
Destination,6386,6006_6386,45.5414350841351,-73.55431437492369,89
Origin,6006,6006_6387,45.55789545752947,-73.5765291005373,104
Destination,6387,6006_6387,45.54690718297082,-73.5515570640564,104
Origin,6006,6006_6396,45.55789545752947,-73.5765291005373,155
Destination,6396,6006_6396,45.55421375524564,-73.55155974626541,155
Origin,6006,6006_6368,45.55789545752947,-73.5765291005373,157
Destination,6368,6006_6368,45.55031640880025,-73.57335805892944,157
Origin,6006,6006_6347,45.55789545752947,-73.5765291005373,220
Destination,6347,6006_6347,45.559199,-73.599658,220
Origin,6007,6007_6064,45.51164009357107,-73.5621839761734,157
Destination,6064,6007_6064,45.50038,-73.57507,157
Origin,6007,6007_6100,45.51164009357107,-73.5621839761734,203
Destination,6100,6007_6100,45.49659,-73.57851,203
Origin,6007,6007_6081,45.51164009357107,-73.5621839761734,160
Destination,6081,6007_6081,45.50537693,-73.5676195,160
Origin,6007,6007_6078,45.51164009357107,-73.5621839761734,260
Destination,6078,6007_6078,45.50708,-73.56917,260
Origin,6007,6007_6015,45.51164009357107,-73.5621839761734,210
Destination,6015,6007_6015,45.515299,-73.561273,210
Origin,6008,6008_6060,45.512734,-73.5611406,149
Destination,6060,6008_6060,45.50015,-73.56928,149
Origin,6008,6008_6012,45.512734,-73.5611406,179
Destination,6012,6008_6012,45.51066,-73.56497,179
Origin,6008,6008_6114,45.512734,-73.5611406,176
Destination,6114,6008_6114,45.52353,-73.55199,176
Origin,6008,6008_6078,45.512734,-73.5611406,274
Destination,6078,6008_6078,45.50708,-73.56917,274
Origin,6008,6008_6043,45.512734,-73.5611406,230
Destination,6043,6008_6043,45.50206,-73.56295,230
Origin,6009,6009_6078,45.51505175851694,-73.55922147631645,239
Destination,6078,6009_6078,45.50708,-73.56917,239
Origin,6009,6009_6023,45.51505175851694,-73.55922147631645,372
Destination,6023,6009_6023,45.51086,-73.54983,372
Origin,6009,6009_6114,45.51505175851694,-73.55922147631645,259
Destination,6114,6009_6114,45.52353,-73.55199,259
Origin,6009,6009_6012,45.51505175851694,-73.55922147631645,395
Destination,6012,6009_6012,45.51066,-73.56497,395
Origin,6009,6009_6026,45.51505175851694,-73.55922147631645,399
Destination,6026,6009_6026,45.50761009451047,-73.55183601379395,399
Origin,6011,6011_6015,45.51411452790017,-73.55264469981194,217
Destination,6015,6011_6015,45.515299,-73.561273,217
Origin,6011,6011_6035,45.51411452790017,-73.55264469981194,226
Destination,6035,6011_6035,45.50477726856594,-73.56118887662888,226
Origin,6011,6011_6043,45.51411452790017,-73.55264469981194,355
Destination,6043,6011_6043,45.50206,-73.56295,355
Origin,6011,6011_6026,45.51411452790017,-73.55264469981194,249
Destination,6026,6011_6026,45.50761009451047,-73.55183601379395,249
Origin,6011,6011_6032,45.51411452790017,-73.55264469981194,230
Destination,6032,6011_6032,45.50623,-73.55976,230
Origin,6012,6012_6729,45.51066,-73.56497,479
Destination,6729,6012_6729,45.516426545782224,-73.5581123828888,479
Origin,6012,6012_6100,45.51066,-73.56497,481
Destination,6100,6012_6100,45.49659,-73.57851,481
Origin,6012,6012_6114,45.51066,-73.56497,497
Destination,6114,6012_6114,45.52353,-73.55199,497
Origin,6012,6012_6112,45.51066,-73.56497,734
Destination,6112,6012_6112,45.519157,-73.55786,734
Origin,6012,6012_6015,45.51066,-73.56497,1084
Destination,6015,6012_6015,45.515299,-73.561273,1084
Origin,6013,6013_6034,45.513542213034626,-73.56287062168121,78
Destination,6034,6013_6034,45.5079,-73.563112,78
Origin,6013,6013_6064,45.513542213034626,-73.56287062168121,108
Destination,6064,6013_6064,45.50038,-73.57507,108
Origin,6013,6013_6100,45.513542213034626,-73.56287062168121,172
Destination,6100,6013_6100,45.49659,-73.57851,172
Origin,6013,6013_6078,45.513542213034626,-73.56287062168121,244
Destination,6078,6013_6078,45.50708,-73.56917,244
Origin,6013,6013_6073,45.513542213034626,-73.56287062168121,112
Destination,6073,6013_6073,45.50501,-73.57069,112
Origin,6014,6014_6114,45.51439551451341,-73.56176555156708,163
Destination,6114,6014_6114,45.52353,-73.55199,163
Origin,6014,6014_6100,45.51439551451341,-73.56176555156708,185
Destination,6100,6014_6100,45.49659,-73.57851,185
Origin,6014,6014_6119,45.51439551451341,-73.56176555156708,187
Destination,6119,6014_6119,45.52697,-73.558021,187
Origin,6014,6014_6026,45.51439551451341,-73.56176555156708,209
Destination,6026,6014_6026,45.50761009451047,-73.55183601379395,209
Origin,6014,6014_6078,45.51439551451341,-73.56176555156708,241
Destination,6078,6014_6078,45.50708,-73.56917,241
Origin,6015,6015_6100,45.515299,-73.561273,780
Destination,6100,6015_6100,45.49659,-73.57851,780
Origin,6015,6015_6023,45.515299,-73.561273,862
Destination,6023,6015_6023,45.51086,-73.54983,862
Origin,6015,6015_6078,45.515299,-73.561273,1054
Destination,6078,6015_6078,45.50708,-73.56917,1054
Origin,6015,6015_6026,45.515299,-73.561273,920
Destination,6026,6015_6026,45.50761009451047,-73.55183601379395,920
Origin,6015,6015_6012,45.515299,-73.561273,1233
Destination,6012,6015_6012,45.51066,-73.56497,1233
Origin,6016,6016_6341,45.472503,-73.539285,74
Destination,6341,6016_6341,45.467369,-73.570769,74
Origin,6016,6016_6349,45.472503,-73.539285,107
Destination,6349,6016_6349,45.4757434,-73.5646007,107
Origin,6016,6016_6427,45.472503,-73.539285,137
Destination,6427,6016_6427,45.47069642604657,-73.56542240828276,137
Origin,6016,6016_6429,45.472503,-73.539285,231
Destination,6429,6016_6429,45.46714,-73.54259,231
Origin,6016,6016_6428,45.472503,-73.539285,173
Destination,6428,6016_6428,45.45998577640931,-73.54395568370819,173
Origin,6017,6017_6078,45.52106924,-73.5637571,122
Destination,6078,6017_6078,45.50708,-73.56917,122
Origin,6017,6017_6015,45.52106924,-73.5637571,141
Destination,6015,6017_6015,45.515299,-73.561273,141
Origin,6017,6017_6727,45.52106924,-73.5637571,149
Destination,6727,6017_6727,45.48489566038642,-73.56011867523193,149
Origin,6017,6017_6729,45.52106924,-73.5637571,214
Destination,6729,6017_6729,45.516426545782224,-73.5581123828888,214
Origin,6017,6017_6011,45.52106924,-73.5637571,187
Destination,6011,6017_6011,45.51411452790017,-73.55264469981194,187
Origin,6018,6018_6015,45.51889,-73.56353,188
Destination,6015,6018_6015,45.515299,-73.561273,188
Origin,6018,6018_6012,45.51889,-73.56353,291
Destination,6012,6018_6012,45.51066,-73.56497,291
Origin,6018,6018_6118,45.51889,-73.56353,259
Destination,6118,6018_6118,45.52504753729988,-73.56003552675247,259
Origin,6018,6018_6078,45.51889,-73.56353,539
Destination,6078,6018_6078,45.50708,-73.56917,539
Origin,6018,6018_6119,45.51889,-73.56353,305
Destination,6119,6018_6119,45.52697,-73.558021,305
Origin,6019,6019_6023,45.51792135435956,-73.56716752052306,235
Destination,6023,6019_6023,45.51086,-73.54983,235
Origin,6019,6019_6064,45.51792135435956,-73.56716752052306,260
Destination,6064,6019_6064,45.50038,-73.57507,260
Origin,6019,6019_6148,45.51792135435956,-73.56716752052306,261
Destination,6148,6019_6148,45.52729,-73.56463,261
Origin,6019,6019_6202,45.51792135435956,-73.56716752052306,271
Destination,6202,6019_6202,45.51007154847701,-73.57075229287146,271
Origin,6019,6019_6012,45.51792135435956,-73.56716752052306,307
Destination,6012,6019_6012,45.51066,-73.56497,307
Origin,6020,6020_6119,45.514784,-73.565338,291
Destination,6119,6020_6119,45.52697,-73.558021,291
Origin,6020,6020_6118,45.514784,-73.565338,310
Destination,6118,6020_6118,45.52504753729988,-73.56003552675247,310
Origin,6020,6020_6100,45.514784,-73.565338,304
Destination,6100,6020_6100,45.49659,-73.57851,304
Origin,6020,6020_6116,45.514784,-73.565338,374
Destination,6116,6020_6116,45.523584,-73.560941,374
Origin,6020,6020_6078,45.514784,-73.565338,465
Destination,6078,6020_6078,45.50708,-73.56917,465
Origin,6021,6021_6220,45.514564669657595,-73.56840670108795,212
Destination,6220,6021_6220,45.519216236873945,-73.57718020677567,212
Origin,6021,6021_6064,45.514564669657595,-73.56840670108795,236
Destination,6064,6021_6064,45.50038,-73.57507,236
Origin,6021,6021_6078,45.514564669657595,-73.56840670108795,225
Destination,6078,6021_6078,45.50708,-73.56917,225
Origin,6021,6021_6043,45.514564669657595,-73.56840670108795,239
Destination,6043,6021_6043,45.50206,-73.56295,239
Origin,6021,6021_6015,45.514564669657595,-73.56840670108795,237
Destination,6015,6021_6015,45.515299,-73.561273,237
Origin,6022,6022_6248,45.54172920185872,-73.56549382209778,143
Destination,6248,6022_6248,45.518593,-73.581566,143
Origin,6022,6022_6372,45.54172920185872,-73.56549382209778,181
Destination,6372,6022_6372,45.5451997,-73.57645065,181
Origin,6022,6022_6386,45.54172920185872,-73.56549382209778,156
Destination,6386,6022_6386,45.5414350841351,-73.55431437492369,156
Origin,6022,6022_6368,45.54172920185872,-73.56549382209778,190
Destination,6368,6022_6368,45.55031640880025,-73.57335805892944,190
Origin,6022,6022_6371,45.54172920185872,-73.56549382209778,218
Destination,6371,6022_6371,45.546978,-73.575515,218
Origin,6023,6023_6015,45.51086,-73.54983,760
Destination,6015,6023_6015,45.515299,-73.561273,760
Origin,6023,6023_6036,45.51086,-73.54983,937
Destination,6036,6023_6036,45.50424245563397,-73.553469479084,937
Origin,6023,6023_6052,45.51086,-73.54983,1119
Destination,6052,6023_6052,45.4980302,-73.55266482,1119
Origin,6023,6023_6050,45.51086,-73.54983,1118
Destination,6050,6023_6050,45.4986731,-73.55256289,1118
Origin,6023,6023_6026,45.51086,-73.54983,1081
Destination,6026,6023_6026,45.50761009451047,-73.55183601379395,1081
Origin,6024,6024_6019,45.532227058311776,-73.56061805854551,60
Destination,6019,6024_6019,45.51792135435956,-73.56716752052306,60
Origin,6024,6024_6104,45.532227058311776,-73.56061805854551,64
Destination,6104,6024_6104,45.51681750463149,-73.5541883111,64
Origin,6024,6024_6124,45.532227058311776,-73.56061805854551,70
Destination,6124,6024_6124,45.53193889278052,-73.55343863368034,70
Origin,6024,6024_6151,45.532227058311776,-73.56061805854551,75
Destination,6151,6024_6151,45.536368888563324,-73.57141681015491,75
Origin,6024,6024_6120,45.532227058311776,-73.56061805854551,85
Destination,6120,6024_6120,45.5336609,-73.5521968,85
Origin,6025,6025_6015,45.50714391928411,-73.55511903762817,124
Destination,6015,6025_6015,45.515299,-73.561273,124
Origin,6025,6025_6012,45.50714391928411,-73.55511903762817,155
Destination,6012,6025_6012,45.51066,-73.56497,155
Origin,6025,6025_6180,45.50714391928411,-73.55511903762817,139
Destination,6180,6025_6180,45.5096853,-73.56231675,139
Origin,6025,6025_6043,45.50714391928411,-73.55511903762817,185
Destination,6043,6025_6043,45.50206,-73.56295,185
Origin,6025,6025_6042,45.50714391928411,-73.55511903762817,190
Destination,6042,6025_6042,45.50060578095098,-73.56544822454453,190
Origin,6026,6026_6023,45.50761009451047,-73.55183601379395,647
Destination,6023,6026_6023,45.51086,-73.54983,647
Origin,6026,6026_6015,45.50761009451047,-73.55183601379395,654
Destination,6015,6026_6015,45.515299,-73.561273,654
Origin,6026,6026_6052,45.50761009451047,-73.55183601379395,1195
Destination,6052,6026_6052,45.4980302,-73.55266482,1195
Origin,6026,6026_6050,45.50761009451047,-73.55183601379395,1126
Destination,6050,6026_6050,45.4986731,-73.55256289,1126
Origin,6026,6026_6406,45.50761009451047,-73.55183601379395,1242
Destination,6406,6026_6406,45.48020822800015,-73.57759863138199,1242
Origin,6027,6027_6015,45.5022921,-73.57325211,267
Destination,6015,6027_6015,45.515299,-73.561273,267
Origin,6027,6027_6078,45.5022921,-73.57325211,340
Destination,6078,6027_6078,45.50708,-73.56917,340
Origin,6027,6027_6097,45.5022921,-73.57325211,272
Destination,6097,6027_6097,45.492504,-73.581088,272
Origin,6027,6027_6095,45.5022921,-73.57325211,377
Destination,6095,6027_6095,45.491800276787224,-73.58400642871855,377
Origin,6027,6027_6100,45.5022921,-73.57325211,1079
Destination,6100,6027_6100,45.49659,-73.57851,1079
Origin,6029,6029_6052,45.482779,-73.58452544,132
Destination,6052,6029_6052,45.4980302,-73.55266482,132
Origin,6029,6029_6041,45.482779,-73.58452544,148
Destination,6041,6029_6041,45.500674,-73.561082,148
Origin,6029,6029_6402,45.482779,-73.58452544,141
Destination,6402,6029_6402,45.47266800851548,-73.585389778018,141
Origin,6029,6029_6406,45.482779,-73.58452544,184
Destination,6406,6029_6406,45.48020822800015,-73.57759863138199,184
Origin,6029,6029_6096,45.482779,-73.58452544,197
Destination,6096,6029_6096,45.49356916133978,-73.56857568025589,197
Origin,6031,6031_6026,45.50454228987185,-73.55916380882263,132
Destination,6026,6031_6026,45.50761009451047,-73.55183601379395,132
Origin,6031,6031_6015,45.50454228987185,-73.55916380882263,177
Destination,6015,6031_6015,45.515299,-73.561273,177
Origin,6031,6031_6104,45.50454228987185,-73.55916380882263,135
Destination,6104,6031_6104,45.51681750463149,-73.5541883111,135
Origin,6031,6031_6011,45.50454228987185,-73.55916380882263,186
Destination,6011,6031_6011,45.51411452790017,-73.55264469981194,186
Origin,6031,6031_6042,45.50454228987185,-73.55916380882263,180
Destination,6042,6031_6042,45.50060578095098,-73.56544822454453,180
Origin,6032,6032_6015,45.50623,-73.55976,226
Destination,6015,6032_6015,45.515299,-73.561273,226
Origin,6032,6032_6104,45.50623,-73.55976,287
Destination,6104,6032_6104,45.51681750463149,-73.5541883111,287
Origin,6032,6032_6042,45.50623,-73.55976,245
Destination,6042,6032_6042,45.50060578095098,-73.56544822454453,245
Origin,6032,6032_6036,45.50623,-73.55976,528
Destination,6036,6032_6036,45.50424245563397,-73.553469479084,528
Origin,6032,6032_6026,45.50623,-73.55976,427
Destination,6026,6032_6026,45.50761009451047,-73.55183601379395,427
Origin,6033,6033_6368,45.55846014650325,-73.58342975378036,64
Destination,6368,6033_6368,45.55031640880025,-73.57335805892944,64
Origin,6033,6033_6387,45.55846014650325,-73.58342975378036,82
Destination,6387,6033_6387,45.54690718297082,-73.5515570640564,82
Origin,6033,6033_6912,45.55846014650325,-73.58342975378036,66
Destination,6912,6033_6912,45.53550590629069,-73.60388159751892,66
Origin,6033,6033_6226,45.55846014650325,-73.58342975378036,82
Destination,6226,6033_6226,45.575707,-73.561562,82
Origin,6033,6033_6347,45.55846014650325,-73.58342975378036,173
Destination,6347,6033_6347,45.559199,-73.599658,173
Origin,6034,6034_6015,45.5079,-73.563112,351
Destination,6015,6034_6015,45.515299,-73.561273,351
Origin,6034,6034_6042,45.5079,-73.563112,418
Destination,6042,6034_6042,45.50060578095098,-73.56544822454453,418
Origin,6034,6034_6046,45.5079,-73.563112,375
Destination,6046,6034_6046,45.49871,-73.56671,375
Origin,6034,6034_6036,45.5079,-73.563112,571
Destination,6036,6034_6036,45.50424245563397,-73.553469479084,571
Origin,6034,6034_6026,45.5079,-73.563112,463
Destination,6026,6034_6026,45.50761009451047,-73.55183601379395,463
Origin,6035,6035_7037,45.50477726856594,-73.56118887662888,100
Destination,7037,6035_7037,45.5116382139746,-73.57463479042053,100
Origin,6035,6035_6085,45.50477726856594,-73.56118887662888,107
Destination,6085,6035_6085,45.4952,-73.56328,107
Origin,6035,6035_6087,45.50477726856594,-73.56118887662888,183
Destination,6087,6035_6087,45.49302901258371,-73.56481790542603,183
Origin,6035,6035_6159,45.50477726856594,-73.56118887662888,215
Destination,6159,6035_6159,45.495894391754916,-73.5600972175598,215
Origin,6035,6035_6026,45.50477726856594,-73.56118887662888,119
Destination,6026,6035_6026,45.50761009451047,-73.55183601379395,119
Origin,6036,6036_6050,45.50424245563397,-73.553469479084,752
Destination,6050,6036_6050,45.4986731,-73.55256289,752
Origin,6036,6036_6052,45.50424245563397,-73.553469479084,830
Destination,6052,6036_6052,45.4980302,-73.55266482,830
Origin,6036,6036_6406,45.50424245563397,-73.553469479084,1876
Destination,6406,6036_6406,45.48020822800015,-73.57759863138199,1876
Origin,6036,6036_6026,45.50424245563397,-73.553469479084,1321
Destination,6026,6036_6026,45.50761009451047,-73.55183601379395,1321
Origin,6036,6036_6023,45.50424245563397,-73.553469479084,1105
Destination,6023,6036_6023,45.51086,-73.54983,1105
Origin,6037,6037_6043,45.50197437877896,-73.55515658855438,254
Destination,6043,6037_6043,45.50206,-73.56295,254
Origin,6037,6037_6023,45.50197437877896,-73.55515658855438,303
Destination,6023,6037_6023,45.51086,-73.54983,303
Origin,6037,6037_6159,45.50197437877896,-73.55515658855438,257
Destination,6159,6037_6159,45.495894391754916,-73.5600972175598,257
Origin,6037,6037_6406,45.50197437877896,-73.55515658855438,335
Destination,6406,6037_6406,45.48020822800015,-73.57759863138199,335
Origin,6037,6037_6026,45.50197437877896,-73.55515658855438,363
Destination,6026,6037_6026,45.50761009451047,-73.55183601379395,363
Origin,6038,6038_6042,45.49975,-73.55566,269
Destination,6042,6038_6042,45.50060578095098,-73.56544822454453,269
Origin,6038,6038_6032,45.49975,-73.55566,280
Destination,6032,6038_6032,45.50623,-73.55976,280
Origin,6038,6038_6406,45.49975,-73.55566,351
Destination,6406,6038_6406,45.48020822800015,-73.57759863138199,351
Origin,6038,6038_6026,45.49975,-73.55566,304
Destination,6026,6038_6026,45.50761009451047,-73.55183601379395,304
Origin,6038,6038_6043,45.49975,-73.55566,571
Destination,6043,6038_6043,45.50206,-73.56295,571
Origin,6039,6039_6748,45.500779,-73.558826,231
Destination,6748,6039_6748,45.49282530947313,-73.55797827243805,231
Origin,6039,6039_6159,45.500779,-73.558826,235
Destination,6159,6039_6159,45.495894391754916,-73.5600972175598,235
Origin,6039,6039_6406,45.500779,-73.558826,298
Destination,6406,6039_6406,45.48020822800015,-73.57759863138199,298
Origin,6039,6039_6087,45.500779,-73.558826,332
Destination,6087,6039_6087,45.49302901258371,-73.56481790542603,332
Origin,6039,6039_6026,45.500779,-73.558826,329
Destination,6026,6039_6026,45.50761009451047,-73.55183601379395,329
Origin,6040,6040_6042,45.50278649802565,-73.55913430452347,157
Destination,6042,6040_6042,45.50060578095098,-73.56544822454453,157
Origin,6040,6040_6012,45.50278649802565,-73.55913430452347,158
Destination,6012,6040_6012,45.51066,-73.56497,158
Origin,6040,6040_6159,45.50278649802565,-73.55913430452347,174
Destination,6159,6040_6159,45.495894391754916,-73.5600972175598,174
Origin,6040,6040_6023,45.50278649802565,-73.55913430452347,166
Destination,6023,6040_6023,45.51086,-73.54983,166
Origin,6040,6040_6026,45.50278649802565,-73.55913430452347,281
Destination,6026,6040_6026,45.50761009451047,-73.55183601379395,281
Origin,6041,6041_6085,45.500674,-73.561082,358
Destination,6085,6041_6085,45.4952,-73.56328,358
Origin,6041,6041_6052,45.500674,-73.561082,396
Destination,6052,6041_6052,45.4980302,-73.55266482,396
Origin,6041,6041_6159,45.500674,-73.561082,366
Destination,6159,6041_6159,45.495894391754916,-73.5600972175598,366
Origin,6041,6041_6049,45.500674,-73.561082,628
Destination,6049,6041_6049,45.49759505413604,-73.55523705482483,628
Origin,6041,6041_6087,45.500674,-73.561082,469
Destination,6087,6041_6087,45.49302901258371,-73.56481790542603,469
Origin,6042,6042_6749,45.50060578095098,-73.56544822454453,317
Destination,6749,6042_6749,45.50642115207643,-73.55646550655365,317
Origin,6042,6042_6038,45.50060578095098,-73.56544822454453,332
Destination,6038,6042_6038,45.49975,-73.55566,332
Origin,6042,6042_6159,45.50060578095098,-73.56544822454453,390
Destination,6159,6042_6159,45.495894391754916,-73.5600972175598,390
Origin,6042,6042_6049,45.50060578095098,-73.56544822454453,581
Destination,6049,6042_6049,45.49759505413604,-73.55523705482483,581
Origin,6042,6042_6034,45.50060578095098,-73.56544822454453,401
Destination,6034,6042_6034,45.5079,-73.563112,401
Origin,6043,6043_6050,45.50206,-73.56295,368
Destination,6050,6043_6050,45.4986731,-73.55256289,368
Origin,6043,6043_6038,45.50206,-73.56295,453
Destination,6038,6043_6038,45.49975,-73.55566,453
Origin,6043,6043_6052,45.50206,-73.56295,913
Destination,6052,6043_6052,45.4980302,-73.55266482,913
Origin,6043,6043_6049,45.50206,-73.56295,1023
Destination,6049,6043_6049,45.49759505413604,-73.55523705482483,1023
Origin,6043,6043_6048,45.50206,-73.56295,461
Destination,6048,6043_6048,45.4979738,-73.55614096,461
Origin,6044,6044_6078,45.521492075725334,-73.57047200202942,290
Destination,6078,6044_6078,45.50708,-73.56917,290
Origin,6044,6044_6012,45.521492075725334,-73.57047200202942,363
Destination,6012,6044_6012,45.51066,-73.56497,363
Origin,6044,6044_6211,45.521492075725334,-73.57047200202942,531
Destination,6211,6044_6211,45.515616239398405,-73.57580825686453,531
Origin,6044,6044_6015,45.521492075725334,-73.57047200202942,563
Destination,6015,6044_6015,45.515299,-73.561273,563
Origin,6044,6044_6070,45.521492075725334,-73.57047200202942,382
Destination,6070,6044_6070,45.5064484,-73.57634872,382
Origin,6046,6046_6748,45.49871,-73.56671,392
Destination,6748,6046_6748,45.49282530947313,-73.55797827243805,392
Origin,6046,6046_6085,45.49871,-73.56671,453
Destination,6085,6046_6085,45.4952,-73.56328,453
Origin,6046,6046_6159,45.49871,-73.56671,537
Destination,6159,6046_6159,45.495894391754916,-73.5600972175598,537
Origin,6046,6046_6100,45.49871,-73.56671,513
Destination,6100,6046_6100,45.49659,-73.57851,513
Origin,6046,6046_6034,45.49871,-73.56671,619
Destination,6034,6046_6034,45.5079,-73.563112,619
Origin,6047,6047_7080,45.50766169576538,-73.57885992183583,146
Destination,7080,6047_7080,45.504407470403315,-73.57254266738892,146
Origin,6047,6047_6064,45.50766169576538,-73.57885992183583,188
Destination,6064,6047_6064,45.50038,-73.57507,188
Origin,6047,6047_6211,45.50766169576538,-73.57885992183583,159
Destination,6211,6047_6211,45.515616239398405,-73.57580825686453,159
Origin,6047,6047_6100,45.50766169576538,-73.57885992183583,210
Destination,6100,6047_6100,45.49659,-73.57851,210
